varSource,DAM_NAME,varMaterial,sintYearCommissioned,decCrestElevation,decCrestLength,decHeight,decCapacity,LATITUDE_DD,LONGITUDE_DD,,,OWNERSHIP,Maj_Upgrad,Structure,Start Construction,Turbine Generations ,Spillways,Intake Gates,Powerhouse length (m),
ODI ,Shequiandah Bay Mill Site Dam,,,,,,,45.8941442,-81.9213745,,,Private,,,,,,,,
ODI ,,,,,,,,46.6848143,-81.3342229,,,Private,,,,,,,,
ODI ,,,,,,,,48.6879077,-85.8647076,,,Private,,,,,,,,
ODI ,Waboosekon Lake Dam,,,,,,,49.3909036,-86.1126678,,,Private,,,,,,,,
ODI ,Longbow Lake Dam,,,,,,,49.6911362,-94.3459992,,,Provincial,,,,,,,,
ODI ,Black Sturgeon Dam - Camp 43,,,,,,,48.9220858,-88.3899418,,,Provincial,,,,,,,,
ODI ,Crilly Dam,,,,,,,48.744231,-92.283221,,,Private,,,,,,,,
ODI ,Marmion Lake Middle Dam,,,,,,,48.910163,-91.510262,,,Private,,,,,,,,
ODI ,Canoe (Scarfe) Lake GS Dam,,,,,,,46.2669847,-83.0126907,,,Private,,,,,,,,
ODI ,Needle Lake Dam,,,,,,,49.5105164,-86.7808712,,,Private,,,,,,,,
ODI ,Long Lake Dam,,,,,,,45.0408186,-78.376453,,,Federal,,,,,,,,
ODI ,Big Trout Lake Dam - west,,,,,,,44.918937,-78.9436422,,,Private,,,,,,,,
ODI ,CALEDONIA DAM,,,,,,,43.0735278,-79.9603293,,,Conservation Authority,,,,,,,,
ODI ,Bailey Creek Dam #1,,,,,,,43.983016,-79.9438807,,,Private,,,,,,,,
ODI ,Innisfil Creek Tributary:8400,,,,,,,44.17167,-79.72052,,,Private,,,,,,,,
ODI ,Innisfil Creek Tributary:8281,,,,,,,44.17626,-79.62612,,,Private,,,,,,,,
ODI ,,,,,,,,44.3046741,-79.360438,,,Private,,,,,,,,
ODI ,Lock 38 Dam - Talbot,,,,,,,44.509639,-79.1055617,,,Private,,,,,,,,
ODI ,Rockwood Dam 1,,,,,,,43.6067015,-80.151963,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,44.2692,-78.4826,,,Private,,,,,,,,
ODI ,,,,,,,,44.3353764,-77.0428157,,,Private,,,,,,,,
ODI ,Shannonville Dam,,,,,,,44.1964419,-77.2290735,,,Private,,,,,,,,
ODI ,Hart Lake Dam,,,,,,,44.509508,-76.351465,,,Private,,,,,,,,
ODI ,North Wiltse Creek:38664,,,,,,,44.6260453,-75.9643341,,,Private,,,,,,,,
ODI ,GSCA049,,,,,,,44.265837,-80.5525201,,,Private,,,,,,,,
ODI ,GSCA093,,,,,,,44.2968793,-80.4582048,,,Private,,,,,,,,
ODI ,Byng Weir 4,,,,,,,42.898887,-79.6402389,,,Conservation Authority,,,,,,,,
ODI ,Erindale Ice Dam,,,,,,,43.546324,-79.656786,,,Private,,,,,,,,
ODI ,Victoria Mills Dam,,,,,,,43.0192522,-80.20779,,,Conservation Authority,,,,,,,,
ODI ,Ducks Unltd. Reservoir Upper Wier,,,,,,,43.1069572,-79.8667073,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,43.469477,-81.198074,,,Private,,,,,,,,
ODI ,,,,,,,,43.240868,-80.99205,,,Private,,,,,,,,
ODI ,,,,,,,,42.980387,-81.638834,,,Private,,,,,,,,
ODI ,,,,,,,,42.8363935,-80.300162,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,42.7377098,-80.5906182,,,Private,,,,,,,,
ODI ,Diversion Channel Outlet Weir,,,,,,,42.41993,-82.16085,,,Conservation Authority,,,,,,,,
ODI ,Summit Lake Dam,,,,,,,45.0417173,-76.8406231,,,Provincial,,,,,,,,
ODI ,Clayton Lake Dam,,,,,,,45.1908681,-76.3265459,,,Provincial,,,,,,,,
ODI ,Huntsville Dam,,,,,,,45.3026409,-79.2045794,,,Provincial,,,,,,,,
ODI ,Ten Mile Lake Marsh Dam,,,,,,,45.3782702,-79.6838314,,,Provincial,,,,,,,,
ODI ,Wood Lake Dam,,,,,,,45.0222057,-79.0955239,,,Provincial,,,,,,,,
ODI ,Stumpy Lake Dam,,,,,,,47.6033848,-80.7654248,,,Provincial,,,,,,,,
ODI ,Saymo Lake Dam,,,,,,,46.9507221,-83.5055881,,,Provincial,,,,,,,,
ODI ,Armstrong Lake Dam,,,,,,,46.9642518,-82.2049861,,,Provincial,,,,,,,,
ODI ,Tube Lake Dam,,,,,,,46.2381493,-82.2993892,,,Provincial,,,,,,,,
ODI ,Donnegana River Dam,,,,,,,47.430842,-81.5934051,,,Provincial,,,,,,,,
ODI ,Charlton Centre Dam,,,,,,,47.8102344,-79.9994581,,,Provincial,,,,,,,,
ODI ,SMOOTH ROCK FALLS,,,,,,,49.2856712,-81.6377182,,,Private,,,,,,,,
ODI ,,,,,,,,48.1097581,-79.6289254,,,Private,,,,,,,,
ODI ,DAM-02-8406,,,,,,,48.1566825,-80.0652822,,,Private,,,,,,,,
ODI ,Moore Lake Dam,,,,,,,46.2920786,-78.8749103,,,Private,,,,,,,,
ODI ,tributary of Cavan Creek (Trout):30620,,,,,,,44.0831,-78.6139,,,Private,,,,,,,,
ODI ,Salem Creek:7044,,,,,,,44.0124845,-77.8409105,,,Private,,,,,,,,
ODI ,SVCA088,,,,,,,44.0758554,-81.0036467,,,Municipal,,,,,,,,
ODI ,SVCA062,,,,,,,44.1030181,-80.6096471,,,Private,,,,,,,,
ODI ,SVCA081 (South Saugeen trib - Dam #1),,,,,,,44.0230857,-80.6695284,,,Private,,,,,,,,
ODI ,,,,,,,,43.3999771,-80.3654085,,,Private,,,,,,,,
ODI ,Lot 10; Concession 8 Dufferin County Amaranth Township,,,,,,,43.9385718,-80.2602035,,,Private,,,,,,,,
ODI ,,,,,,,,43.9206355,-78.904671,,,Private,,,,,,,,
ODI ,Winchester Golf Course Pond,,,,,,,43.9643826,-78.933061,,,Private,,,,,,,,
ODI ,Brougham Creek:40954,,,,,,,43.9377454,-79.0778566,,,Private,,,,,,,,
ODI ,Eversley Lake,,,,,,,43.9556452,-79.5036456,,,Private,,,,,,,,
ODI ,Lot 23 / Con 1,,,,,,,43.9663762,-81.5023227,,,Private,,,,,,,,
ODI ,Big Trout Lake (Main) Dam,,,,,,,45.785244,-78.6530807,,,Provincial,,,,,,,,
ODI ,Orono Canal Dam,,,,,,,43.9856493,-78.6429774,,,Provincial,,,,,,,,
ODI ,Kasshabog Lake Dam,,,,,,,44.6081308,-77.9641747,,,Provincial,,,,,,,,
ODI ,Lyell (Cross) Lake Dam,,,,,,,45.3880132,-77.9570913,,,Provincial,,,,,,,,
ODI ,Wakami River Dam,,,,,,,47.5976672,-82.7429329,,,Provincial,,,,,,,,
ODI ,,,,,,,,45.1096823,-77.1347018,,,Private,,,,,,,,
ODI ,Abitibi Canyon GS Dam,,,,,,,49.8816953,-81.5668585,,,Ontario Power Generation,,,,,,,,
ODI ,Eugenia Lake Dam 2,,,,,,,44.3307816,-80.5224473,,,Ontario Power Generation,,,,,,,,
ODI ,Hanna Chute GS,,,,,,,45.0008334,-79.2976761,,,Private,,,,,,,,
ODI ,,,,,,,,45.1769392,-79.5556248,,,Private,,,,,,,,
ODI ,,,,,,,,44.845225,-79.5332842,,,Private,,,,,,,,
ODI ,,,,,,,,45.2608227,-75.7154807,,,Private,,,,,,,,
ODI ,Brassils Creek:30325,,,,,,,44.7480508,-76.4679964,,,Private,,,,,,,,
ODI ,Irish Creek Trib:30341,,,,,,,44.7638016,-76.0133933,,,Private,,,,,,,,
ODI ,Shades Mills Dam,,,,,,,43.3758753,-80.2900208,,,Conservation Authority,,,,,,,,
ODI ,Gunns Creek:38631,,,,,,,45.0446684,-76.4946804,,,Private,,,,,,,,
ODI ,,,,,,,,44.5173689,-77.525336,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,44.4588135,-76.8759635,,,Private,,,,,,,,
ODI ,,,,,,,,44.5542754,-76.7696802,,,Private,,,,,,,,
ODI ,St. Jacobs Dam,,,,,,,43.5346733,-80.5720658,,,Conservation Authority,,,,,,,,
ODI ,Bissel Dam,,,,,,,43.6829222,-80.4229141,,,Conservation Authority,,,,,,,,
ODI ,Tiny Marsh - Dam D,,,,,,,44.5919878,-79.9336057,,,Provincial,,,,,,,,
ODI ,Walkey's Dam,,,,,,,43.7105,-80.3706,,,Private,,,,,,,,
ODI ,,,,,,,,43.7049549,-80.3773494,,,Private,,,,,,,,
ODI ,,,,,,,,43.9080772,-78.6886807,,,Private,,,,,,,,
ODI ,Camp Samac Pond,,,,,,,43.9447999,-78.8838894,,,Private,,,,,,,,
ODI ,,,,,,,,43.8908803,-79.1676801,,,Private,,,,,,,,
ODI ,Humber River:41016,,,,,,,43.9441958,-79.9426034,,,Private,,,,,,,,
ODI ,,,,,,,,43.9958553,-81.7226297,,,Private,,,,,,,,
ODI ,Booth Lake Dam,,,,,,,45.6525134,-78.1593478,,,Provincial,,,,,,,,
ODI ,Parkhill Dam,,,,,,,43.363699,-80.3170007,,,Conservation Authority,,,,,,,,
ODI ,L'Amable Lake Dam,,,,,,,45.0220785,-77.7962178,,,Provincial,,,,,,,,
ODI ,Malcolm Lake Dam,,,,,,,44.9232961,-76.8952508,,,Provincial,,,,,,,,
ODI ,Port Carling Locks (Small and Large),,,,,,,45.1201811,-79.5767573,,,Municipal,,,,,,,,
ODI ,Victoria Lake Dam (Decommissioned),,,,,,,45.6340368,-78.0032383,,,Private,,,,,,,,
ODI ,Big Trout Lake Dam - east,,,,,,,44.9147997,-78.9332643,,,Private,,,,,,,,
ODI ,,,,,,,,44.591206,-78.9389892,,,Private,,,,,,,,
ODI ,Tiny Marsh - Dam A,,,,,,,44.61605,-79.9208,,,Provincial,,,,,,,,
ODI ,Wilson Falls,,,,,,,45.0604416,-79.3087361,,,Private,,,,,,,,
ODI ,Stag Creek:7320,,,,,,,44.6567858,-76.8597146,,,Private,,,,,,,,
ODI ,Hutton Creek:30333,,,,,,,44.787612,-76.0281216,,,Private,,,,,,,,
ODI ,Gananoque Dam,,,,,,,44.3278003,-76.1662953,,,Private,,,,,,,,
ODI ,,,,,,,,45.1826389,-76.125776,,,Private,,,,,,,,
ODI ,Willows Creek:38635,,,,,,,45.0489431,-76.2170213,,,Private,,,,,,,,
ODI ,,,,,,,,44.5543986,-77.4936992,,,Private,,,,,,,,
ODI ,,,,,,,,44.3373,-76.8315,,,Private,,,,,,,,
ODI ,,,,,,,,44.3874248,-76.7699015,,,Private,,,,,,,,
ODI ,,,,,,,,44.5498773,-77.3226497,,,Private,,,,,,,,
ODI ,,,,,,,,47.0179363,-84.7502273,,,Private,,,,,,,,
ODI ,DAM 3-7976,,,,,,,46.7668979,-84.2588729,,,Private,,,,,,,,
ODI ,Blue Jay Creek Dam,,,,,,,45.669286,-81.986174,,,Private,,,,,,,,
ODI ,Strathcona Creek Dam,,,,,,,46.666454,-81.3412797,,,Private,,,,,,,,
ODI ,Breslau Dam,,,,,,,43.4802751,-80.4188525,,,Conservation Authority,,,,,,,,
ODI ,Elora Mill (Drimmie) Dam,,,,,,,43.6804983,-80.4312689,,,Conservation Authority,,,,,,,,
ODI ,Berry Lake Dam,,,,,,,49.4429624,-93.9752925,,,Provincial,,,,,,,,
ODI ,Dryberry Lake South Dam,,,,,,,49.5181956,-93.9169665,,,Provincial,,,,,,,,
ODI ,Wabigoon Lake Dam,,,,,,,49.7821194,-92.8428405,,,Private,,,,,,,,
ODI ,TW4 Dam,,,,,,,48.795088,-91.692426,,,Provincial,,,,,,,,
ODI ,,,,,,,,50.1716476,-94.8776049,,,Private,,,,,,,,
ODI ,Reid Milling Dam,,,,,,,43.5774481,-79.7027044,,,Private,,,,,,,,
ODI ,Hays Lake Control Dam,,,,,,,48.7950925,-87.1133073,,,Ontario Power Generation,,,,,,,,
ODI ,Douglas Dam,,,,,,,45.508326,-76.9333531,,,Private,,,,,,,,
ODI ,Ignatius College Dam,,,,,,,43.5753485,-80.2808435,,,Private,,,,,,,,
ODI ,Conestogo Dam,,,,,,,43.6755093,-80.7158456,,,Conservation Authority,,,,,,,,
ODI ,Pine River Tributary:7956,,,,,,,44.26191,-80.14527,,,Private,,,,,,,,
ODI ,Nottawasaga River; Upper Tributary:8016,,,,,,,44.01455,-79.96165,,,Private,,,,,,,,
ODI ,,,,,,,,44.001559,-80.1040639,,,Private,,,,,,,,
ODI ,Fairy Lake Dam,,,,,,,44.0513804,-79.4553188,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,44.5075017,-79.1193318,,,Private,,,,,,,,
ODI ,Millbrook Dam,,,,,,,44.149006,-78.447504,,,Private,,,,,,,,
ODI ,Skootamatta River Trib:14070,,,,,,,44.5088486,-77.3097256,,,Private,,,,,,,,
ODI ,,,,,,,,44.4837583,-76.9086579,,,Private,,,,,,,,
ODI ,Outlet Dam,,,,,,,44.480789,-76.0445048,,,Private,,,,,,,,
ODI ,GSCA030B,,,,,,,44.5317788,-81.1750435,,,Private,,,,,,,,
ODI ,GSCA040,,,,,,,44.3396607,-80.3737843,,,Private,,,,,,,,
ODI ,Fleetwood Creek,,,,,,,44.2163574,-78.5925209,,,Private,,,,,,,,
ODI ,Cameron Lake Dam,,,,,,,44.535212,-78.737982,,,Federal,,,,,,,,
ODI ,,,,,,,,43.45494,-80.04564,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,43.43114,-79.90905,,,Private,,,,,,,,
ODI ,,,,,,,,43.4192377,-80.002421,,,Private,,,,,,,,
ODI ,Campbellville Pond 2,,,,,,,43.496381,-79.968397,,,Private,,,,,,,,
ODI ,Coldstream C.A. Dam,,,,,,,43.0185603,-81.5007347,,,Conservation Authority,,,,,,,,
ODI ,Dover Dam - Hind Relief,,,,,,,42.4451939,-82.4098168,,,Municipal,,,,,,,,
ODI ,,,,,,,,42.6485141,-80.7552325,,,Private,,,,,,,,
ODI ,DFO Lamprey Barrier - 1oungs Creek,,,,,,,42.7725546,-80.2645036,,,Federal,,,,,,,,
ODI ,Salmon Trout Lake Dam,,,,,,,45.1792556,-77.8043509,,,Provincial,,,,,,,,
ODI ,Skootamatta Lake Plug 2 Dam,,,,,,,44.8019201,-77.2225969,,,Provincial,,,,,,,,
ODI ,Columbia Street Dam,,,,,,,43.4712019,-80.5566741,,,Conservation Authority,,,,,,,,
ODI ,Go Home Lake Dam,,,,,,,44.9699231,-79.8449054,,,Provincial,,,,,,,,
ODI ,Otter Lake Dam,,,,,,,45.3028363,-79.9521907,,,Provincial,,,,,,,,
ODI ,South River (Kootchi) Dam,,,,,,,45.8485916,-79.3741167,,,Provincial,,,,,,,,
ODI ,,,,,,,,47.8467651,-83.756442,,,Private,,,,,,,,
ODI ,Raven Corset Lake Dam,,,,,,,48.0213152,-79.5810979,,,Provincial,,,,,,,,
ODI ,Matinenda Lake Dam,,,,,,,46.350306,-82.9817273,,,Provincial,,,,,,,,
ODI ,Ranger Lake Dam,,,,,,,46.8700196,-83.5770079,,,Provincial,,,,,,,,
ODI ,Nepewassi Lake Dam,,,,,,,46.415228,-80.487466,,,Provincial,,,,,,,,
ODI ,Three Narrows Centre Dam,,,,,,,46.0639104,-81.4807215,,,Provincial,,,,,,,,
ODI ,Remi Lake Dam #2 (Weir),,,,,,,49.4627302,-82.2047382,,,Provincial,,,,,,,,
ODI ,DAM-06-8158,,,,,,,48.0500074,-79.8615445,,,Private,,,,,,,,
ODI ,Damascus Dam,,,,,,,43.9113042,-80.4792333,,,Conservation Authority,,,,,,,,
ODI ,Newpost Creek Diversion Dam,,,,,,,49.9921513,-81.3157695,,,Ontario Power Generation,,,,,,,,
ODI ,tributary of Rice Lake:30548,,,,,,,44.2786,-78.0707,,,Private,,,,,,,,
ODI ,Indian River:30566,,,,,,,44.4792,-78.1219,,,Private,,,,,,,,
ODI ,,,,,,,,44.1581198,-78.1440993,,,Private,,,,,,,,
ODI ,SVCA040 (Walkerton Hydro Dam),,,,,,,44.1096277,-81.1355804,,,Conservation Authority,,,,,,,,
ODI ,SVCA140,,,,,,,44.1876172,-80.741082,,,Private,,,,,,,,
ODI ,SVCA173,,,,,,,44.3093458,-80.6640645,,,Private,,,,,,,,
ODI ,,,,,,,,43.6934514,-80.44536,,,Private,,,,,,,,
ODI ,,,,,,,,43.0265846,-80.3337259,,,Private,,,,,,,,
ODI ,,,,,,,,43.6763768,-80.4598735,,,Private,,,,,,,,
ODI ,West Duffins Creek:6943,,,,,,,43.965055,-79.192807,,,Private,,,,,,,,
ODI ,Humber River:7511,,,,,,,43.881132,-79.749342,,,Private,,,,,,,,
ODI ,,,,,,,,43.8660906,-81.1497099,,,Conservation Authority,,,,,,,,
ODI ,Lot 58 / Con 1,,,,,,,43.9602285,-81.5108799,,,Private,,,,,,,,
ODI ,Sasajewun Lake Dam,,,,,,,45.5914426,-78.5191572,,,Provincial,,,,,,,,
ODI ,Forks of the Credit Dam,,,,,,,43.8218106,-80.0216251,,,Provincial,,,,,,,,
ODI ,Cashel Lake Dam,,,,,,,44.9252479,-77.551649,,,Provincial,,,,,,,,
ODI ,Galeairy Lake Dam,,,,,,,45.4938558,-78.2406473,,,Provincial,,,,,,,,
ODI ,,,,,,,,46.208765,-77.75651,,,Private,,,,,,,,
ODI ,Long Slide GS Dam,,,,,,,46.1844987,-78.9189844,,,Private,,,,,,,,
ODI ,SVCA042 (Mildmay Park Dam),,,,,,,44.0434233,-81.1218364,,,Private,,,,,,,,
ODI ,High Falls Dam,,,,,,,45.0884167,-79.3019667,,,Private,,,,,,,,
ODI ,Harris Lake Dam,,,,,,,45.4705833,-79.9920834,,,Private,,,,,,,,
ODI ,Fly Creek Retention Pond Outlet Weir,,,,,,,45.040854,-74.714504,,,Conservation Authority,,,,,,,,
ODI ,Chesterville Municipal Sewage,,,,,,,45.106876,-75.2231159,,,Municipal,,,,,,,,
ODI ,Otty Lake Trib:30306,,,,,,,44.8069466,-76.2471644,,,Private,,,,,,,,
ODI ,Klondike Road West:30317,,,,,,,45.0751759,-75.8437366,,,Private,,,,,,,,
ODI ,Pine Lake Dam,,,,,,,44.9015169,-76.8769918,,,Conservation Authority,,,,,,,,
ODI ,Horne Lake Dam,,,,,,,45.037335,-76.5760099,,,Private,,,,,,,,
ODI ,,,,,,,,44.2746429,-77.1259562,,,Conservation Authority,,,,,,,,
ODI ,,,,,,,,44.7206778,-76.9262312,,,Conservation Authority,,,,,,,,
ODI ,Madoc Creek:14065,,,,,,,44.5630739,-77.465661,,,Private,,,,,,,,
ODI ,,,,,,,,44.7753116,-77.2188883,,,Private,,,,,,,,
ODI ,Baden Dam,,,,,,,43.4005798,-80.6676404,,,Conservation Authority,,,,,,,,
ODI ,Woolwich Dam,,,,,,,43.6226993,-80.5643422,,,Conservation Authority,,,,,,,,
ODI ,Wavy Lake Dam,,,,,,,46.276662,-81.1176318,,,Private,,,,,,,,
ODI ,High Falls GS,,,,,,,46.3795,-81.5706333,,,Private,,,,,,,,
ODI ,Dunnville Dam,,,,,,,42.9000908,-79.6195259,,,Conservation Authority,,,,,,,,
ODI ,Port Carling Dam,,,,,,,45.1187425,-79.5766775,,,Provincial,,,,,,,,
ODI ,Wakami Lake Dam,,,,,,,47.5420657,-82.7978063,,,Provincial,,,,,,,,
ODI ,Rotary Park Dam,,,,,,,44.4319345,-77.8759587,,,Municipal,,,,,,,,
ODI ,Eugenia Lake Dam 3,,,,,,,44.332833,-80.5221422,,,Ontario Power Generation,,,,,,,,
ODI ,Halfway Lake Dam (Sudbury),,,,,,,46.879697,-81.644727,,,Provincial,,,,,,,,
ODI ,(Fishway),,,,,,,44.5613074,-80.69735,,,Provincial,,,,,,,,
ODI ,SILVER FALLS GS,,,,,,,48.660857,-89.5973754,,,Ontario Power Generation,,,,,,,,
ODI ,Wawaitin Dam,,,,,,,48.3473397,-81.4788666,,,Ontario Power Generation,,,,,,,,
ODI ,Gull Creek Dam,,,,,,,46.8985753,-80.1816584,,,Provincial,,,,,,,,
ODI ,SVCA008,,,,,,,44.3003292,-81.0948619,,,Private,,,,,,,,
ODI ,,,,,,,,44.0610619,-79.3406567,,,Provincial,,,,,,,,
ODI ,CHARLTON DAM,,,,,,,47.8097532,-80.0020328,,,Private,,,,,,,,
ODI ,Port Albert Dam,,,,,,,43.8777829,-81.7140344,,,Provincial,,,,,,,,
ODI ,,,,,,,,43.7871861,-80.1423063,,,Private,,,,,,,,
ODI ,Tiny Marsh - Dam A,,,,,,,44.6122956,-79.9272704,,,Provincial,,,,,,,,
ODI ,Obabika River Dam,,,,,,,47.1144978,-80.3282261,,,Provincial,,,,,,,,
ODI ,Chapleau Power Dam,,,,,,,47.8171704,-83.3985053,,,Provincial,,,,,,,,
WSA ,,Earthen,,,,9.9,29.9,50.48773088,-103.2273962,,,PRIVATE,,,,,,,,
WSA ,,,,,,1,76.2,51.49331442,-106.4407676,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,40,49.87250489,-109.6647836,,,PRIVATE,,,,,,,,
WSA ,,,,,,2,590,51.71099475,-104.5368037,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,92,50.4193779,-107.0368507,,,TOWN MORSE,,,,,,,,
WSA ,,,,,,1.9,43.9,51.00416352,-102.9467844,,,PRIVATE,,,,,,,,
WSA ,,,,,,,43,52.26781718,-106.2369338,,,RM ABERDEEN,,,,,,,,
WSA ,,,,,,2,42,53.22599242,-109.0442037,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,2.1,2804,51.8354237,-103.9158738,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,63,50.59829076,-105.7233227,,,RM MARQUIS,,,,,,,,
WSA ,,,,,,,112,49.12507043,-107.7959646,,,PRIVATE,,,,,,,,
WSA ,,,,,,,41,52.26592859,-109.0124836,,,PRIVATE,,,,,,,,
WSA ,,,,,,,57,49.04277739,-104.3943214,,,RM LAKE ALMA,,,,,,,,
WSA ,,,,,,,53.6,51.61749795,-107.4858908,,,PRIVATE,,,,,,,,
WSA ,,,,,,,227,49.98049521,-104.5442783,,,TOWN MILESTONE,,,,,,,,
WSA ,,Earthen,,,,,73,51.77247723,-104.337571,,,PRIVATE,,,,,,,,
WSA ,,,,,,2.1,117.7,50.8579312,-107.1749519,,,PRIVATE,,,,,,,,
WSA ,,,,,,,8387,53.02062053,-108.3649997,,,WATERSHED ASSOC JACK FISH,,,,,,,,
WSA ,,,,,,,59,49.74888082,-107.4873458,,,TOWN PONTEIX,,,,,,,,
WSA ,,,,,,,63,49.9850537,-105.6631291,,,RM MARQUIS,,,,,,,,
WSA ,,,,,,2.1,159,49.73144708,-108.9029624,,,PRIVATE,,,,,,,,
WSA ,,,,,,,43,53.23489173,-109.2671019,,,REGIONAL PARK SILVER LAKE,,,,,,,,
WSA ,,,,,,2,72,50.91780923,-104.1518553,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,98,49.834487,-101.5413346,,,VILLAGE MARYFIELD,,,,,,,,
WSA ,,,,,,,71,51.43294583,-106.3403712,,,PRIVATE,,,,,,,,
WSA ,,,,,,,41,52.27394345,-109.011385,,,PRIVATE,,,,,,,,
WSA ,,,,,,,40.7,50.69189327,-105.6049072,,,PRIVATE,,,,,,,,
WSA ,,,,,,,141,50.66445072,-102.0688713,,,TOWN ESTERHAZY,,,,,,,,
WSA ,,,,,,,40,50.74210741,-105.8470849,,,RM MARQUIS,,,,,,,,
WSA ,,,,,,,345,51.61355614,-109.0055729,,,RM KINDERSLEY,,,,,,,,
WSA ,,,,,,,51,50.0959424,-101.5117377,,,TOWN FLEMING,,,,,,,,
WSA ,,,,,,,77,51.91519234,-107.9441364,,,RM BIGGAR,,,,,,,,
WSA ,,,,,,,41,50.84817756,-106.0248362,,,PRIVATE,,,,,,,,
WSA ,,,,,,,53,50.14114486,-105.5104111,,,PRIVATE,,,,,,,,
WSA ,,,,,,,66,53.10083025,-103.6789558,,,TOWN ARBORFIELD,,,,,,,,
WSA ,,,,,,2.4,109.4,51.91104107,-108.0530245,,,PRIVATE,,,,,,,,
WSA ,,,,,,,59.3,51.02344904,-109.4443535,,,RM CHESTERFIELD,,,,,,,,
WSA ,,,,,,5,53.6,50.99647859,-107.9455568,,,PRIVATE,,,,,,,,
WSA ,,,,,,0.9,740,52.39346002,-104.1178093,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Concrete,,,,4.6,70,50.45678395,-104.6652241,,,CITY REGINA,,,,,,,,
WSA ,,Earthfill; Concrete,,,,15,180000,55.51630953,-102.3592623,,,SASK POWER  CORP,,,,,,,,
WSA ,,,,,,2,194,51.8711671,-105.9227106,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,6.5,108.9,49.81079445,-107.825689,,,PRIVATE,,,,,,,,
WSA ,,Earthfill; Concrete,,,,4.6,170,50.46510063,-104.6820702,,,CITY REGINA,,,,,,,,
WSA ,,,,,,,159,52.31273368,-106.1835682,,,PRIVATE,,,,,,,,
WSA ,,,,,,,92,52.47837154,-106.2825349,,,PRIVATE,,,,,,,,
WSA ,,,,,,1.4,244.5,52.30381442,-107.9605682,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,Earthen,,,,10.3,431,50.38384907,-103.2621683,,,TOWN WOLSELEY,,,,,,,,
WSA ,,Earthen,,,,8.8,851,49.64244226,-109.8378889,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,2.1,153,49.63773873,-105.984268,,,TOWN ASSINIBOIA,,,,,,,,
WSA ,,Earthen,,,,,67,49.54434228,-107.9759215,,,PRIVATE,,,,,,,,
WSA ,,,,,,,96,49.70129509,-108.0723375,,,PRIVATE,,,,,,,,
WSA ,,,,,,4.3,48,49.9123738,-107.9671183,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,,56,49.56385705,-107.976974,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,12.2,1208,49.68121598,-108.0444876,,,CAN GOVT PFRA,,,,,,,,
WSA ,,Earthen,,,,4.5,41,50.60910948,-104.0307173,,,RM SOUTH QU'APPELLE,,,,,,,,
WSA ,,,,,,42,105500,49.25895755,-102.2309621,,,WATER SECURITY AGENCY,,,,,,,,
WSA ,,,,,,,91,51.35356348,-109.9254799,,,VILLAGE ALSASK,,,,,,,,
WSA ,,Earthen,,,,13.7,6907,49.16748902,-109.915872,,,CAN GOVT PFRA,,,,,,,,
WSA ,,,,,,,52,52.95363387,-107.3334272,,,PRIVATE,,,,,,,,
WSA ,,,,,,,41,52.49817175,-105.9901777,,,VILLAGE ALVENA,,,,,,,,
WSA ,,,,,,,102,50.85730441,-105.848649,,,PRIVATE,,,,,,,,
WSA ,,,,,,,69,52.24787852,-109.262025,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,,86,49.54843397,-107.238193,,,PRIVATE,,,,,,,,
WSA ,,,,,,,77.3,49.60596709,-107.2457007,,,PRIVATE,,,,,,,,
WSA ,,,,,,,90,51.46155651,-105.5465933,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,5.6,217,52.39812154,-105.0045896,,,RM ST PETER,,,,,,,,
WSA ,,,,,,,43,50.60869928,-106.7944653,,,PRIVATE,,,,,,,,
WSA ,,,,,,,46,53.01170742,-103.5143241,,,PRIVATE,,,,,,,,
WSA ,,Earthen,,,,8.1,1615,52.95672913,-103.6607739,,,RM ARBORFIELD,,,,,,,,
WSA ,,Earthen,,,,5.9,113,49.70378123,-102.5391917,,,DOUBLE BAR L LTD,,,,,,,,
WSA ,,,,,,1,160,49.94360292,-105.8779115,,,DUCKS UNLIMITED CANADA,,,,,,,,
WSA ,,,,,,2.8,224,49.20675883,-109.2245903,,,SASK GOVT AGRICULTURE,,,,,,,,
